DT_CTBIL;SG_EMPRE;CD_CANAL_VENDA;CD_PRODUTO;CD_LOCAL_DEBITO;CD_LOCAL_CREDITO;VL_PREMT;QT_PREMT;CD_CNAPE
30/11/2024;RPS;2;976;9267;9895;260,04;0;107113
30/11/2024;RPS;2;940;9272;9604;223,02;0;107113
30/11/2024;RPS;2;940;9274;9604;139,08;0;107113
30/11/2024;RPS;2;461;9276;9604;3905,94;0;107113
30/11/2024;RPS;2;116;9278;9892;391,93;0;107113
30/11/2024;RPS;2;461;9279;9604;3262,9;0;107113
30/11/2024;RPS;2;511;9281;9689;874;0;107113
30/11/2024;RPS;2;940;9287;9894;94,22;0;107113
30/11/2024;RPS;2;210;9295;9199;2484,37;0;107113
30/11/2024;RPS;2;310;9295;9278;4501,83;0;107113
30/11/2024;RPS;2;322;9295;9278;1749,17;0;107113
30/11/2024;RPS;2;530;9295;9278;1056,76;0;107113
30/11/2024;RPS;2;812;9295;9278;23,68;0;107113
30/11/2024;RPS;2;310;9295;9298;1120,52;0;107113
30/11/2024;RPS;2;327;9295;9298;370,94;0;107113
30/11/2024;RPS;2;530;9295;9298;456,58;0;107113
30/11/2024;RPS;2;539;9295;9298;50,64;0;107113
30/11/2024;RPS;2;812;9295;9298;22,37;0;107113
30/11/2024;RPS;2;944;9295;9689;5127,24;0;107113
30/11/2024;RPS;2;960;9295;9689;1177,51;0;107113
30/11/2024;RPS;2;210;9295;9705;642,8;0;107113
30/11/2024;RPS;2;542;9295;9705;166,65;0;107113
30/11/2024;RPS;2;543;9295;9768;166,65;0;107113
30/11/2024;RPS;2;552;9295;9768;166,65;0;107113
30/11/2024;RPS;2;310;9295;9781;907,53;0;107113
30/11/2024;RPS;2;530;9295;9781;145,71;0;107113
30/11/2024;RPS;2;812;9295;9781;8,74;0;107113
30/11/2024;RPS;2;461;9295;9834;6525,19;0;107113
30/11/2024;RPS;2;941;9295;9892;2705,52;0;107113
30/11/2024;RPS;2;117;9295;9895;117,67;0;107113
30/11/2024;RPS;2;310;9296;9834;7993,64;0;107113
30/11/2024;RPS;2;530;9296;9834;1896,72;0;107113
30/11/2024;RPS;2;812;9296;9834;96,7;0;107113
30/11/2024;RPS;2;941;9296;9894;374,27;0;107113
30/11/2024;RPS;2;543;9297;9890;1560,53;0;107113
30/11/2024;RPS;2;551;9297;9890;3336,71;0;107113
30/11/2024;RPS;2;461;9297;9892;1028,84;0;107113
30/11/2024;RPS;2;311;9522;9689;4815,81;0;107113
30/11/2024;RPS;2;316;9522;9689;2191,5;0;107113
30/11/2024;RPS;2;456;9522;9689;9,6;0;107113
30/11/2024;RPS;2;531;9522;9689;1872,24;0;107113
30/11/2024;RPS;2;536;9522;9689;1156,64;0;107113
30/11/2024;RPS;2;816;9522;9689;118,07;0;107113
30/11/2024;RPS;2;817;9522;9689;12,41;0;107113
30/11/2024;RPS;2;116;9522;9834;757,72;0;107113
30/11/2024;RPS;2;310;9522;9834;20528,23;0;107113
30/11/2024;RPS;2;315;9522;9834;2385,53;0;107113
30/11/2024;RPS;2;316;9522;9834;1398,91;0;107113
30/11/2024;RPS;2;530;9522;9834;6166,44;0;107113
30/11/2024;RPS;2;535;9522;9834;1120,97;0;107113
30/11/2024;RPS;2;536;9522;9834;650,04;0;107113
30/11/2024;RPS;2;789;9522;9834;2;0;107113
30/11/2024;RPS;2;812;9522;9834;271,08;0;107113
30/11/2024;RPS;2;815;9522;9834;40,61;0;107113
30/11/2024;RPS;2;817;9522;9834;12,42;0;107113
30/11/2024;RPS;2;947;9522;9834;1448,51;0;107113
30/11/2024;RPS;2;947;9535;9892;1812,88;0;107113
30/11/2024;RPS;2;947;9601;9834;1625,67;0;107113
30/11/2024;RPS;2;976;9601;9834;965,93;0;107113
30/11/2024;RPS;2;977;9601;9834;264,93;0;107113
30/11/2024;RPS;2;997;9601;9834;4045,04;0;107113
30/11/2024;RPS;2;671;9604;9272;1539,89;0;107113
30/11/2024;RPS;2;976;9604;9272;49,81;0;107113
30/11/2024;RPS;2;824;9604;9274;61,45;0;107113
30/11/2024;RPS;2;976;9604;9274;691,63;0;107113
30/11/2024;RPS;2;977;9604;9274;260,91;0;107113
30/11/2024;RPS;2;824;9604;9277;68,29;0;107113
30/11/2024;RPS;2;976;9604;9277;513,75;0;107113
30/11/2024;RPS;2;977;9604;9278;421,68;0;107113
30/11/2024;RPS;2;976;9604;9279;120,47;0;107113
30/11/2024;RPS;2;977;9604;9279;224,77;0;107113
30/11/2024;RPS;2;977;9604;9281;1417,1;0;107113
30/11/2024;RPS;2;977;9604;9282;29,87;0;107113
30/11/2024;RPS;2;976;9604;9287;5143,52;0;107113
30/11/2024;RPS;2;977;9604;9287;128,08;0;107113
30/11/2024;RPS;2;976;9604;9288;184,41;0;107113
30/11/2024;RPS;2;977;9604;9288;788,66;0;107113
30/11/2024;RPS;2;976;9604;9289;1429;0;107113
30/11/2024;RPS;2;977;9604;9289;29,87;0;107113
30/11/2024;RPS;2;947;9604;9295;9840,32;0;107113
30/11/2024;RPS;2;976;9604;9295;383,59;0;107113
30/11/2024;RPS;2;977;9604;9295;1231,27;0;107113
30/11/2024;RPS;2;977;9604;9302;29,87;0;107113
30/11/2024;RPS;2;977;9604;9689;834,69;0;107113
30/11/2024;RPS;2;976;9604;9890;3549,44;0;107113
30/11/2024;RPS;2;977;9604;9892;40,65;0;107113
30/11/2024;RPS;2;976;9604;9948;651,16;0;107113
30/11/2024;RPS;2;977;9604;9948;46,56;0;107113
30/11/2024;RPS;2;976;9627;9892;360,01;0;107113
30/11/2024;RPS;2;511;9643;9689;508,85;0;107113
30/11/2024;RPS;2;947;9643;9834;49,81;0;107113
30/11/2024;RPS;2;977;9643;9834;115,08;0;107113
30/11/2024;RPS;2;977;9683;9117;29,87;0;107113
30/11/2024;RPS;2;824;9683;9295;282,41;0;107113
30/11/2024;RPS;2;976;9683;9295;1354,34;0;107113
30/11/2024;RPS;2;977;9683;9295;525,97;0;107113
30/11/2024;RPS;2;976;9683;9297;115,76;0;107113
30/11/2024;RPS;2;976;9683;9302;3984,18;0;107113
30/11/2024;RPS;2;976;9683;9522;83,4;0;107113
30/11/2024;RPS;2;822;9683;9689;826,36;0;107113
30/11/2024;RPS;2;947;9683;9689;545,75;0;107113
30/11/2024;RPS;2;976;9683;9689;4502,85;0;107113
30/11/2024;RPS;2;977;9683;9689;301,61;0;107113
30/11/2024;RPS;2;976;9683;9781;412,67;0;107113
30/11/2024;RPS;2;750;9683;9834;101,61;0;107113
30/11/2024;RPS;2;977;9683;9834;1141,7;0;107113
30/11/2024;RPS;2;997;9683;9834;27,21;0;107113
30/11/2024;RPS;2;820;9683;9890;115,39;0;107113
30/11/2024;RPS;2;976;9683;9890;1720,21;0;107113
30/11/2024;RPS;2;977;9683;9890;124,57;0;107113
30/11/2024;RPS;2;820;9683;9892;1275,52;0;107113
30/11/2024;RPS;2;947;9683;9892;49943,33;0;107113
30/11/2024;RPS;2;949;9683;9892;39,7;0;107113
30/11/2024;RPS;2;976;9683;9892;7817,39;0;107113
30/11/2024;RPS;2;977;9683;9892;3777,62;0;107113
30/11/2024;RPS;2;997;9683;9892;6911,12;0;107113
30/11/2024;RPS;2;820;9683;9895;96,37;0;107113
30/11/2024;RPS;2;822;9683;9895;442,47;0;107113
30/11/2024;RPS;2;976;9683;9895;405,97;0;107113
30/11/2024;RPS;2;977;9683;9895;1725,48;0;107113
30/11/2024;RPS;2;750;9685;9689;286,83;0;107113
30/11/2024;RPS;2;511;9689;9266;2204,87;0;107113
30/11/2024;RPS;2;976;9689;9279;65,18;0;107113
30/11/2024;RPS;2;116;9689;9295;314,36;0;107113
30/11/2024;RPS;2;310;9689;9295;3410,91;0;107113
30/11/2024;RPS;2;315;9689;9295;460,87;0;107113
30/11/2024;RPS;2;316;9689;9295;1096,5;0;107113
30/11/2024;RPS;2;530;9689;9295;961,87;0;107113
30/11/2024;RPS;2;535;9689;9295;165,01;0;107113
30/11/2024;RPS;2;536;9689;9295;325,28;0;107113
30/11/2024;RPS;2;812;9689;9295;63,99;0;107113
30/11/2024;RPS;2;824;9689;9295;240,29;0;107113
30/11/2024;RPS;2;976;9689;9295;1995,16;0;107113
30/11/2024;RPS;2;997;9689;9295;3433,35;0;107113
30/11/2024;RPS;2;947;9689;9457;3921,83;0;107113
30/11/2024;RPS;2;947;9689;9663;7504,41;0;107113
30/11/2024;RPS;2;750;9689;9683;5158,28;0;107113
30/11/2024;RPS;2;824;9689;9718;118,35;0;107113
30/11/2024;RPS;2;511;9689;9781;5741,81;0;107113
30/11/2024;RPS;2;722;9689;9800;14058,02;0;107113
30/11/2024;RPS;2;760;9689;9834;460,08;0;107113
30/11/2024;RPS;2;820;9689;9834;49,81;0;107113
30/11/2024;RPS;2;947;9689;9834;19103,51;0;107113
30/11/2024;RPS;2;976;9689;9834;6307,46;0;107113
30/11/2024;RPS;2;514;9689;9890;1066,64;0;107113
30/11/2024;RPS;2;976;9689;9890;599,99;0;107113
30/11/2024;RPS;2;977;9689;9890;152,28;0;107113
30/11/2024;RPS;2;997;9689;9890;279,54;0;107113
30/11/2024;RPS;2;820;9689;9892;28,97;0;107113
30/11/2024;RPS;2;824;9689;9892;199,62;0;107113
30/11/2024;RPS;2;940;9689;9892;74,17;0;107113
30/11/2024;RPS;2;947;9689;9892;17694,79;0;107113
30/11/2024;RPS;2;976;9689;9892;1075,32;0;107113
30/11/2024;RPS;2;511;9689;9947;3464,25;0;107113
30/11/2024;RPS;2;511;9689;9948;246,29;0;107113
30/11/2024;RPS;2;976;9696;9890;265,03;0;107113
30/11/2024;RPS;2;947;9696;9892;7300,14;0;107113
30/11/2024;RPS;2;976;9696;9892;149,25;0;107113
30/11/2024;RPS;2;960;9709;9689;63418,5;0;107113
30/11/2024;RPS;2;977;9753;9689;202,51;0;107113
30/11/2024;RPS;2;117;9755;9295;28570,68;0;107113
30/11/2024;RPS;2;327;9773;9295;934,21;0;107113
30/11/2024;RPS;2;539;9773;9295;161,1;0;107113
30/11/2024;RPS;2;116;9775;9604;290,84;0;107113
30/11/2024;RPS;2;542;9775;9604;715,48;0;107113
30/11/2024;RPS;2;551;9775;9604;518;0;107113
30/11/2024;RPS;2;977;9781;9689;317,52;0;107113
30/11/2024;RPS;2;977;9781;9834;53,05;0;107113
30/11/2024;RPS;2;310;9781;9890;1982,6;0;107113
30/11/2024;RPS;2;530;9781;9890;301,46;0;107113
30/11/2024;RPS;2;812;9781;9890;37,13;0;107113
30/11/2024;RPS;2;210;9787;9892;375;0;107113
30/11/2024;RPS;2;310;9807;9890;443,66;0;107113
30/11/2024;RPS;2;530;9807;9890;166,87;0;107113
30/11/2024;RPS;2;812;9807;9890;11,8;0;107113
30/11/2024;RPS;2;310;9816;9295;3152,21;0;107113
30/11/2024;RPS;2;530;9816;9295;1192,88;0;107113
30/11/2024;RPS;2;812;9816;9295;35,8;0;107113
30/11/2024;RPS;2;947;9816;9892;6846,34;0;107113
30/11/2024;RPS;2;976;9816;9892;1740,9;0;107113
30/11/2024;RPS;2;977;9816;9892;489,54;0;107113
30/11/2024;RPS;2;997;9816;9892;9508,86;0;107113
30/11/2024;RPS;2;210;9823;9604;196,1;0;107113
30/11/2024;RPS;2;220;9823;9604;301,34;0;107113
30/11/2024;RPS;2;947;9823;9689;266,53;0;107113
30/11/2024;RPS;2;976;9830;9890;652,72;0;107113
30/11/2024;RPS;2;514;9834;9206;560;0;107113
30/11/2024;RPS;2;671;9834;9206;466,67;0;107113
30/11/2024;RPS;2;976;9834;9276;460,14;0;107113
30/11/2024;RPS;2;977;9834;9276;753,14;0;107113
30/11/2024;RPS;2;976;9834;9295;530,48;0;107113
30/11/2024;RPS;2;977;9834;9295;92,65;0;107113
30/11/2024;RPS;2;310;9834;9302;1270,22;0;107113
30/11/2024;RPS;2;530;9834;9302;441,4;0;107113
30/11/2024;RPS;2;812;9834;9302;25,44;0;107113
30/11/2024;RPS;2;310;9834;9697;4207,16;0;107113
30/11/2024;RPS;2;316;9834;9697;6598,5;0;107113
30/11/2024;RPS;2;530;9834;9697;519,97;0;107113
30/11/2024;RPS;2;536;9834;9697;680,44;0;107113
30/11/2024;RPS;2;812;9834;9697;27,27;0;107113
30/11/2024;RPS;2;817;9834;9697;11,84;0;107113
30/11/2024;RPS;2;976;9834;9770;1323,85;0;107113
30/11/2024;RPS;2;116;9834;9890;268,59;0;107113
30/11/2024;RPS;2;820;9834;9890;232,82;0;107113
30/11/2024;RPS;2;977;9834;9890;1088,53;0;107113
30/11/2024;RPS;2;947;9834;9892;7266,52;0;107113
30/11/2024;RPS;2;310;9834;9948;2673,95;0;107113
30/11/2024;RPS;2;315;9834;9948;676,34;0;107113
30/11/2024;RPS;2;530;9834;9948;517,56;0;107113
30/11/2024;RPS;2;535;9834;9948;134,11;0;107113
30/11/2024;RPS;2;812;9834;9948;7;0;107113
30/11/2024;RPS;2;976;9834;9948;104,88;0;107113
30/11/2024;RPS;2;976;9843;9689;763,77;0;107113
30/11/2024;RPS;2;820;9843;9895;2383,46;0;107113
30/11/2024;RPS;2;977;9843;9895;1450,56;0;107113
30/11/2024;RPS;2;311;9845;9604;2439;0;107113
30/11/2024;RPS;2;531;9845;9604;600,86;0;107113
30/11/2024;RPS;2;816;9845;9604;259,73;0;107113
30/11/2024;RPS;2;116;9845;9890;495,17;0;107113
30/11/2024;RPS;2;976;9848;9834;672,35;0;107113
30/11/2024;RPS;2;947;9857;9834;11107,44;0;107113
30/11/2024;RPS;2;543;9860;9890;304,78;0;107113
30/11/2024;RPS;2;552;9860;9890;187,5;0;107113
30/11/2024;RPS;2;750;9882;9689;30600,18;0;107113
30/11/2024;RPS;2;220;9882;9834;1627,32;0;107113
30/11/2024;RPS;2;116;9882;9892;372,54;0;107113
30/11/2024;RPS;2;310;9882;9892;1012,59;0;107113
30/11/2024;RPS;2;311;9882;9892;1501,37;0;107113
30/11/2024;RPS;2;530;9882;9892;312,26;0;107113
30/11/2024;RPS;2;531;9882;9892;2108,61;0;107113
30/11/2024;RPS;2;812;9882;9892;18,64;0;107113
30/11/2024;RPS;2;816;9882;9892;159,9;0;107113
30/11/2024;RPS;2;820;9882;9895;571,35;0;107113
30/11/2024;RPS;2;947;9882;9895;5727,59;0;107113
30/11/2024;RPS;2;976;9882;9895;999,66;0;107113
30/11/2024;RPS;2;976;9890;9295;1283,18;0;107113
30/11/2024;RPS;2;750;9890;9604;5769,88;0;107113
30/11/2024;RPS;2;750;9890;9689;13773,27;0;107113
30/11/2024;RPS;2;940;9890;9689;5635,56;0;107113
30/11/2024;RPS;2;750;9890;9882;485,38;0;107113
30/11/2024;RPS;2;941;9890;9894;167,29;0;107113
30/11/2024;RPS;2;461;9890;9895;5066,3;0;107113
30/11/2024;RPS;2;310;9890;9896;2612,44;0;107113
30/11/2024;RPS;2;530;9890;9896;591,32;0;107113
30/11/2024;RPS;2;812;9890;9896;26,69;0;107113
30/11/2024;RPS;2;461;9890;9954;1101;0;107113
30/11/2024;RPS;2;827;9890;9954;516,54;0;107113
30/11/2024;RPS;2;542;9892;9119;421,85;0;107113
30/11/2024;RPS;2;543;9892;9119;542,49;0;107113
30/11/2024;RPS;2;552;9892;9119;880,16;0;107113
30/11/2024;RPS;2;997;9892;9135;2484,56;0;107113
30/11/2024;RPS;2;976;9892;9287;246,6;0;107113
30/11/2024;RPS;2;977;9892;9287;400,33;0;107113
30/11/2024;RPS;2;542;9892;9295;1000;0;107113
30/11/2024;RPS;2;544;9892;9295;490;0;107113
30/11/2024;RPS;2;824;9892;9295;106,79;0;107113
30/11/2024;RPS;2;977;9892;9295;342,06;0;107113
30/11/2024;RPS;2;997;9892;9295;1684,43;0;107113
30/11/2024;RPS;2;335;9892;9296;465,04;0;107113
30/11/2024;RPS;2;976;9892;9297;675,24;0;107113
30/11/2024;RPS;2;977;9892;9297;59,77;0;107113
30/11/2024;RPS;2;976;9892;9302;1198,13;0;107113
30/11/2024;RPS;2;116;9892;9321;743,92;0;107113
30/11/2024;RPS;2;310;9892;9321;4460,63;0;107113
30/11/2024;RPS;2;530;9892;9321;1475,81;0;107113
30/11/2024;RPS;2;812;9892;9321;56,9;0;107113
30/11/2024;RPS;2;976;9892;9321;386,39;0;107113
30/11/2024;RPS;2;977;9892;9321;71,02;0;107113
30/11/2024;RPS;2;976;9892;9601;67,25;0;107113
30/11/2024;RPS;2;940;9892;9604;2934,84;0;107113
30/11/2024;RPS;2;117;9892;9643;559,4;0;107113
30/11/2024;RPS;2;947;9892;9663;25,52;0;107113
30/11/2024;RPS;2;210;9892;9688;1905,34;0;107113
30/11/2024;RPS;2;976;9892;9688;384,1;0;107113
30/11/2024;RPS;2;977;9892;9689;99,67;0;107113
30/11/2024;RPS;2;997;9892;9689;828,2;0;107113
30/11/2024;RPS;2;543;9892;9816;10488,02;0;107113
30/11/2024;RPS;2;544;9892;9816;210;0;107113
30/11/2024;RPS;2;552;9892;9816;6973,53;0;107113
30/11/2024;RPS;2;947;9892;9823;2258,91;0;107113
30/11/2024;RPS;2;311;9892;9834;1043,8;0;107113
30/11/2024;RPS;2;531;9892;9834;294,59;0;107113
30/11/2024;RPS;2;543;9892;9834;600;0;107113
30/11/2024;RPS;2;816;9892;9834;2,8;0;107113
30/11/2024;RPS;2;976;9892;9834;1461,74;0;107113
30/11/2024;RPS;2;997;9892;9834;12095,99;0;107113
30/11/2024;RPS;2;311;9892;9845;3279,83;0;107113
30/11/2024;RPS;2;531;9892;9845;811,92;0;107113
30/11/2024;RPS;2;816;9892;9845;120,38;0;107113
30/11/2024;RPS;2;750;9892;9882;51,84;0;107113
30/11/2024;RPS;2;208;9892;9890;3699,32;0;107113
30/11/2024;RPS;2;311;9892;9890;1172,7;0;107113
30/11/2024;RPS;2;531;9892;9890;200,34;0;107113
30/11/2024;RPS;2;816;9892;9890;8,24;0;107113
30/11/2024;RPS;2;820;9892;9890;494,52;0;107113
30/11/2024;RPS;2;976;9892;9890;105,6;0;107113
30/11/2024;RPS;2;947;9892;9895;1361,62;0;107113
30/11/2024;RPS;2;976;9892;9895;797,19;0;107113
30/11/2024;RPS;2;977;9892;9895;338,06;0;107113
30/11/2024;RPS;2;976;9894;9138;140,07;0;107113
30/11/2024;RPS;2;976;9894;9276;153,91;0;107113
30/11/2024;RPS;2;977;9894;9287;150,69;0;107113
30/11/2024;RPS;2;824;9894;9295;49,81;0;107113
30/11/2024;RPS;2;976;9894;9295;2712,78;0;107113
30/11/2024;RPS;2;977;9894;9295;29,9;0;107113
30/11/2024;RPS;2;977;9894;9297;222,36;0;107113
30/11/2024;RPS;2;976;9894;9302;1160,59;0;107113
30/11/2024;RPS;2;976;9894;9457;4924,69;0;107113
30/11/2024;RPS;2;977;9894;9632;61,79;0;107113
30/11/2024;RPS;2;820;9894;9689;574,05;0;107113
30/11/2024;RPS;2;947;9894;9689;141623,07;0;107113
30/11/2024;RPS;2;976;9894;9689;7572,38;0;107113
30/11/2024;RPS;2;977;9894;9689;1781,96;0;107113
30/11/2024;RPS;2;671;9894;9834;11675,9;0;107113
30/11/2024;RPS;2;976;9894;9834;1916,68;0;107113
30/11/2024;RPS;2;977;9894;9834;304,47;0;107113
30/11/2024;RPS;2;997;9894;9834;2312,9;0;107113
30/11/2024;RPS;2;977;9894;9882;287,65;0;107113
30/11/2024;RPS;2;976;9894;9890;4756,43;0;107113
30/11/2024;RPS;2;997;9894;9890;1468,72;0;107113
30/11/2024;RPS;2;947;9894;9892;43,28;0;107113
30/11/2024;RPS;2;976;9894;9892;4094,79;0;107113
30/11/2024;RPS;2;977;9894;9892;1680,34;0;107113
30/11/2024;RPS;2;976;9894;9896;262,07;0;107113
30/11/2024;RPS;2;310;9895;9276;699,63;0;107113
30/11/2024;RPS;2;311;9895;9276;1788,75;0;107113
30/11/2024;RPS;2;530;9895;9276;336,17;0;107113
30/11/2024;RPS;2;531;9895;9276;209,89;0;107113
30/11/2024;RPS;2;812;9895;9276;22,73;0;107113
30/11/2024;RPS;2;816;9895;9276;19,68;0;107113
30/11/2024;RPS;2;976;9895;9276;329,15;0;107113
30/11/2024;RPS;2;116;9895;9287;502,97;0;107113
30/11/2024;RPS;2;310;9895;9287;4729,74;0;107113
30/11/2024;RPS;2;315;9895;9287;1874,6;0;107113
30/11/2024;RPS;2;530;9895;9287;2269,31;0;107113
30/11/2024;RPS;2;535;9895;9287;548,43;0;107113
30/11/2024;RPS;2;812;9895;9287;89,89;0;107113
30/11/2024;RPS;2;815;9895;9287;14,97;0;107113
30/11/2024;RPS;2;977;9895;9287;386,53;0;107113
30/11/2024;RPS;2;976;9895;9295;52,29;0;107113
30/11/2024;RPS;2;977;9895;9295;59,74;0;107113
30/11/2024;RPS;2;511;9895;9689;3443,49;0;107113
30/11/2024;RPS;2;941;9895;9689;9706,45;0;107113
30/11/2024;RPS;2;947;9895;9692;6188,3;0;107113
30/11/2024;RPS;2;997;9895;9692;1058,21;0;107113
30/11/2024;RPS;2;976;9895;9890;314,07;0;107113
30/11/2024;RPS;2;977;9895;9890;386,93;0;107113
30/11/2024;RPS;2;760;9895;9892;410,1;0;107113
30/11/2024;RPS;2;941;9895;9894;4078,73;0;107113
30/11/2024;RPS;2;822;9896;9689;5838,86;0;107113
30/11/2024;RPS;2;542;9947;9892;14,66;0;107113
30/11/2024;RPS;2;543;9947;9892;420,95;0;107113
30/11/2024;RPS;2;551;9947;9892;7,33;0;107113
30/11/2024;RPS;2;552;9947;9892;1059,58;0;107113
30/11/2024;RPS;2;977;9948;9834;63,1;0;107113
30/11/2024;RPS;2;820;9954;9276;68,26;0;107113
30/11/2024;RPS;2;514;9954;9295;735,93;0;107113
30/11/2024;RPS;2;976;9954;9295;2648,08;0;107113
30/11/2024;RPS;2;977;9954;9295;145,09;0;107113
30/11/2024;RPS;2;820;9954;9689;91,72;0;107113
30/11/2024;RPS;2;976;9954;9689;2323,98;0;107113
30/11/2024;RPS;2;997;9954;9689;2399,24;0;107113
30/11/2024;RPS;2;820;9954;9834;49,81;0;107113
30/11/2024;RPS;2;976;9954;9834;7967,67;0;107113
30/11/2024;RPS;2;977;9954;9834;287,56;0;107113
30/11/2024;RPS;2;976;9954;9890;180,71;0;107113
30/11/2024;RPS;2;977;9954;9890;75,48;0;107113
30/11/2024;RPS;2;542;9954;9892;4628,1;0;107113
30/11/2024;RPS;2;551;9954;9892;9484,44;0;107113
30/11/2024;RPS;2;947;9954;9892;1071,23;0;107113
30/11/2024;RPS;2;976;9954;9892;143,3;0;107113
30/11/2024;RPS;2;997;9954;9892;30,96;0;107113
30/11/2024;RPS;2;670;9954;9895;3155,09;0;107113
30/11/2024;RPS;2;947;9954;9895;7337,56;0;107113
30/11/2024;RPS;2;976;9954;9895;3411,37;0;107113
30/11/2024;RPS;2;977;9954;9895;467,99;0;107113
30/11/2024;RPS;2;976;9954;9896;209,08;0;107113
30/11/2024;RPS;2;977;9954;9948;103,4;0;107113
30/11/2024;RPS;2;820;9989;9892;49,81;0;107113
30/11/2024;RPS;2;947;9989;9892;254,14;0;107113
30/11/2024;RPS;2;976;9989;9892;1541,09;0;107113
30/11/2024;RPS;2;977;9989;9892;239,05;0;107113
30/11/2024;RPS;2;997;9989;9892;1644,86;0;107113
30/11/2024;RPS;2;976;9997;9892;810,94;0;107113
30/11/2024;RPS;2;820;9216;9321;2620,66;0;107113
30/11/2024;RPS;2;976;9216;9321;559,75;0;107113
30/11/2024;RPS;2;210;9266;9601;600;0;107113
30/11/2024;RPS;2;671;9267;9321;1359,96;0;107113
30/11/2024;RPS;2;670;9321;9601;53259,79;0;107113
30/11/2024;RPS;2;671;9321;9601;9023,27;0;107113
30/11/2024;RPS;2;827;9321;9601;139,95;0;107113
30/11/2024;RPS;2;968;9321;9601;962,87;0;107113
30/11/2024;RPS;2;977;9321;9601;969,81;0;107113
30/11/2024;RPS;2;760;9321;9685;35280;0;107113
30/11/2024;RPS;2;977;9321;9896;817,36;0;107113
30/11/2024;RPS;2;947;9378;9601;4440,8;0;107113
30/11/2024;RPS;2;977;9378;9601;300,21;0;107113
30/11/2024;RPS;2;117;9601;9321;171,86;0;107113
30/11/2024;RPS;2;461;9601;9321;35352,7;0;107113
30/11/2024;RPS;2;462;9601;9321;3751;0;107113
30/11/2024;RPS;2;516;9601;9321;881,12;0;107113
30/11/2024;RPS;2;542;9601;9321;12542,27;0;107113
30/11/2024;RPS;2;551;9601;9321;438,71;0;107113
30/11/2024;RPS;2;820;9601;9321;146,21;0;107113
30/11/2024;RPS;2;941;9601;9321;2097,97;0;107113
30/11/2024;RPS;2;947;9601;9321;2136,17;0;107113
30/11/2024;RPS;2;976;9601;9321;11526,37;0;107113
30/11/2024;RPS;2;997;9601;9321;43,35;0;107113
30/11/2024;RPS;2;976;9601;9643;504,13;0;107113
30/11/2024;RPS;2;977;9601;9643;188,78;0;107113
30/11/2024;RPS;2;670;9601;9896;4161,41;0;107113
30/11/2024;RPS;2;514;9643;9321;124,19;0;107113
30/11/2024;RPS;2;823;9643;9321;2941,51;0;107113
30/11/2024;RPS;2;947;9643;9321;13938,18;0;107113
30/11/2024;RPS;2;976;9643;9321;123,19;0;107113
30/11/2024;RPS;2;977;9643;9321;169,61;0;107113
30/11/2024;RPS;2;976;9643;9896;3364,72;0;107113
30/11/2024;RPS;2;116;9644;9321;662,92;0;107113
30/11/2024;RPS;2;976;9644;9321;348,59;0;107113
30/11/2024;RPS;2;977;9644;9321;843;0;107113
30/11/2024;RPS;2;976;9644;9601;549,45;0;107113
30/11/2024;RPS;2;977;9644;9601;1484,27;0;107113
30/11/2024;RPS;2;310;9644;9643;2931,09;0;107113
30/11/2024;RPS;2;530;9644;9643;554;0;107113
30/11/2024;RPS;2;812;9644;9643;34,32;0;107113
30/11/2024;RPS;2;977;9644;9643;153,88;0;107113
30/11/2024;RPS;2;542;9644;9896;700;0;107113
30/11/2024;RPS;2;544;9644;9896;500;0;107113
30/11/2024;RPS;2;552;9644;9896;500;0;107113
30/11/2024;RPS;2;976;9644;9896;54,49;0;107113
30/11/2024;RPS;2;977;9644;9896;88,91;0;107113
30/11/2024;RPS;2;543;9698;9601;500;0;107113
30/11/2024;RPS;2;117;9763;9601;213,19;0;107113
30/11/2024;RPS;2;327;9775;9321;378,98;0;107113
30/11/2024;RPS;2;539;9775;9321;113,46;0;107113
30/11/2024;RPS;2;310;9775;9643;2268,5;0;107113
30/11/2024;RPS;2;530;9775;9643;231,32;0;107113
30/11/2024;RPS;2;812;9775;9643;32,99;0;107113
30/11/2024;RPS;2;542;9787;9601;36252,83;0;107113
30/11/2024;RPS;2;543;9787;9601;181,8;0;107113
30/11/2024;RPS;2;551;9787;9601;30373,27;0;107113
30/11/2024;RPS;2;552;9787;9601;181,8;0;107113
30/11/2024;RPS;2;671;9821;9896;23177,84;0;107113
30/11/2024;RPS;2;976;9821;9896;691,5;0;107113
30/11/2024;RPS;2;976;9830;9321;67,21;0;107113
30/11/2024;RPS;2;543;9838;9601;745,52;0;107113
30/11/2024;RPS;2;552;9838;9601;621,36;0;107113
30/11/2024;RPS;2;311;9872;9321;372,6;0;107113
30/11/2024;RPS;2;531;9872;9321;52,14;0;107113
30/11/2024;RPS;2;816;9872;9321;3,64;0;107113
30/11/2024;RPS;2;116;9882;9644;43,07;0;107113
30/11/2024;RPS;2;210;9887;9601;21083,73;0;107113
30/11/2024;RPS;2;320;9887;9601;0,02;0;107113
30/11/2024;RPS;2;543;9887;9601;128091,25;0;107113
30/11/2024;RPS;2;552;9887;9601;128091,25;0;107113
30/11/2024;RPS;2;310;9896;9321;1018,79;0;107113
30/11/2024;RPS;2;530;9896;9321;314,02;0;107113
30/11/2024;RPS;2;812;9896;9321;12,6;0;107113
30/11/2024;RPS;2;997;9896;9321;316,88;0;107113
